Well_Num,region_name,trend_line_slope,trend_line_int,state,category,period,month,time_scale
284,West Coast,0.0243,0.408,Stable,Stable or Increasing,Monthly,Feb,20 Years
283,West Coast,0.0029,4.442,Stable,Stable or Increasing,Monthly,Feb,20 Years
286,Northeast,0.1081,12.3977,Stable,Stable or Increasing,Monthly,Feb,20 Years
289,Cariboo,-0.0503,9.8026,Stable,Stable or Increasing,Monthly,Feb,20 Years
287,West Coast,0.1834,3.5943,Large Rate of Decline,Large Rate of Decline,Monthly,Feb,20 Years
288,West Coast,0.1003,11.4023,Large Rate of Decline,Large Rate of Decline,Monthly,Feb,20 Years
305,Thompson / Okanagan,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
291,Kootenay / Boundary,-0.1455,12.4815,Stable,Stable or Increasing,Monthly,Feb,20 Years
292,South Coast,-0.0209,10.0588,Stable,Stable or Increasing,Monthly,Feb,20 Years
293,Omineca,-0.036,9.3445,Stable,Stable or Increasing,Monthly,Feb,20 Years
294,Thompson / Okanagan,-0.0083,9.3341,Stable,Stable or Increasing,Monthly,Feb,20 Years
343,West Coast,-0.0029,5.9452,Stable,Stable or Increasing,Monthly,Feb,20 Years
296,Thompson / Okanagan,-0.0067,4.3478,Stable,Stable or Increasing,Monthly,Feb,20 Years
297,West Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
302,Thompson / Okanagan,-0.0142,8.6571,Stable,Stable or Increasing,Monthly,Feb,20 Years
304,West Coast,-0.432,9.5927,Stable,Stable or Increasing,Monthly,Feb,20 Years
301,South Coast,0.0067,16.5376,Stable,Stable or Increasing,Monthly,Feb,20 Years
306,Kootenay / Boundary,-0.0076,5.7839,Stable,Stable or Increasing,Monthly,Feb,20 Years
333,West Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
313,West Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
309,Kootenay / Boundary,-0.0205,24.6068,Stable,Stable or Increasing,Monthly,Feb,20 Years
311,Thompson / Okanagan,-0.1513,19.7348,Increasing,Stable or Increasing,Monthly,Feb,20 Years
319,West Coast,-0.0558,15.2431,Stable,Stable or Increasing,Monthly,Feb,20 Years
312,West Coast,0.0124,3.1168,Stable,Stable or Increasing,Monthly,Feb,20 Years
318,West Coast,-0.1005,5.038,Increasing,Stable or Increasing,Monthly,Feb,20 Years
314,West Coast,-0.0624,6.3632,Increasing,Stable or Increasing,Monthly,Feb,20 Years
494,Thompson / Okanagan,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
341,West Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
329,West Coast,0.0291,3.5792,Stable,Stable or Increasing,Monthly,Feb,20 Years
281,West Coast,-0.0058,5.8125,Stable,Stable or Increasing,Monthly,Feb,20 Years
264,Thompson / Okanagan,0.1422,29.7498,Large Rate of Decline,Large Rate of Decline,Monthly,Feb,20 Years
268,West Coast,0.0061,-0.5045,Stable,Stable or Increasing,Monthly,Feb,20 Years
332,Thompson / Okanagan,-0.0116,18.206,Stable,Stable or Increasing,Monthly,Feb,20 Years
447,South Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
334,West Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
337,West Coast,-0.4146,16.5094,Stable,Stable or Increasing,Monthly,Feb,20 Years
340,West Coast,0.0893,20.7472,Moderate Rate of Decline,Moderate Rate of Decline,Monthly,Feb,20 Years
335,South Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
394,West Coast,-0.0096,11.5994,Stable,Stable or Increasing,Monthly,Feb,20 Years
396,West Coast,-0.0759,1.2811,Stable,Stable or Increasing,Monthly,Feb,20 Years
342,Omineca,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
345,West Coast,0.0961,48.977,Moderate Rate of Decline,Moderate Rate of Decline,Monthly,Feb,20 Years
347,Cariboo,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
348,Thompson / Okanagan,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
422,Thompson / Okanagan,-0.0829,10.0827,Stable,Stable or Increasing,Monthly,Feb,20 Years
349,South Coast,0.016,2.044,Stable,Stable or Increasing,Monthly,Feb,20 Years
351,West Coast,-0.0284,8.7242,Stable,Stable or Increasing,Monthly,Feb,20 Years
356,Thompson / Okanagan,-0.1104,8.6686,Increasing,Stable or Increasing,Monthly,Feb,20 Years
355,West Coast,-0.0177,3.856,Stable,Stable or Increasing,Monthly,Feb,20 Years
372,West Coast,-0.0733,54.3568,Stable,Stable or Increasing,Monthly,Feb,20 Years
368,West Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
369,West Coast,6e-4,0.9242,Stable,Stable or Increasing,Monthly,Feb,20 Years
371,West Coast,3e-4,4.1937,Stable,Stable or Increasing,Monthly,Feb,20 Years
359,South Coast,0.2231,26.9293,Large Rate of Decline,Large Rate of Decline,Monthly,Feb,20 Years
357,South Coast,-0.0108,9.6299,Stable,Stable or Increasing,Monthly,Feb,20 Years
354,South Coast,-0.052,11.6066,Stable,Stable or Increasing,Monthly,Feb,20 Years
353,South Coast,-0.0085,3.8137,Stable,Stable or Increasing,Monthly,Feb,20 Years
352,South Coast,0.006,2.7913,Stable,Stable or Increasing,Monthly,Feb,20 Years
361,South Coast,-0.2917,9.2915,Increasing,Stable or Increasing,Monthly,Feb,20 Years
362,Kootenay / Boundary,0.0042,3.2187,Stable,Stable or Increasing,Monthly,Feb,20 Years
363,Kootenay / Boundary,0.0187,8.5501,Stable,Stable or Increasing,Monthly,Feb,20 Years
364,Cariboo,-0.0227,53.8841,Stable,Stable or Increasing,Monthly,Feb,20 Years
360,South Coast,-0.011,3.5766,Stable,Stable or Increasing,Monthly,Feb,20 Years
388,West Coast,0.6288,4.0431,Large Rate of Decline,Large Rate of Decline,Monthly,Feb,20 Years
373,West Coast,-0.0244,0.6984,Stable,Stable or Increasing,Monthly,Feb,20 Years
375,Thompson / Okanagan,-0.0214,8.0626,Stable,Stable or Increasing,Monthly,Feb,20 Years
365,Thompson / Okanagan,-0.0101,6.5747,Stable,Stable or Increasing,Monthly,Feb,20 Years
366,Thompson / Okanagan,-0.5046,8.0651,Stable,Stable or Increasing,Monthly,Feb,20 Years
378,Omineca,-0.0051,34.4189,Stable,Stable or Increasing,Monthly,Feb,20 Years
374,Cariboo,-0.0876,38.915,Stable,Stable or Increasing,Monthly,Feb,20 Years
381,Thompson / Okanagan,-0.032,6.0607,Stable,Stable or Increasing,Monthly,Feb,20 Years
464,Thompson / Okanagan,-0.0785,5.8318,Increasing,Stable or Increasing,Monthly,Feb,20 Years
383,West Coast,0.0451,49.0593,Moderate Rate of Decline,Moderate Rate of Decline,Monthly,Feb,20 Years
384,Thompson / Okanagan,0.0081,80.1166,Stable,Stable or Increasing,Monthly,Feb,20 Years
377,Skeena,-0.0366,25.3727,Stable,Stable or Increasing,Monthly,Feb,20 Years
395,West Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
387,Thompson / Okanagan,-0.0381,5.5655,Stable,Stable or Increasing,Monthly,Feb,20 Years
385,West Coast,0.026,12.072,Stable,Stable or Increasing,Monthly,Feb,20 Years
386,Skeena,0.0404,1.0689,Moderate Rate of Decline,Moderate Rate of Decline,Monthly,Feb,20 Years
401,Thompson / Okanagan,-0.0207,4.5824,Stable,Stable or Increasing,Monthly,Feb,20 Years
402,Thompson / Okanagan,0.153,11.4284,Large Rate of Decline,Large Rate of Decline,Monthly,Feb,20 Years
406,South Coast,0.0112,2.3586,Stable,Stable or Increasing,Monthly,Feb,20 Years
389,West Coast,-0.0039,2.4515,Stable,Stable or Increasing,Monthly,Feb,20 Years
392,West Coast,-0.1151,24.696,Increasing,Stable or Increasing,Monthly,Feb,20 Years
393,West Coast,-0.0361,8.3922,Stable,Stable or Increasing,Monthly,Feb,20 Years
391,West Coast,-0.0153,37.6704,Stable,Stable or Increasing,Monthly,Feb,20 Years
405,Thompson / Okanagan,0.0626,17.6656,Stable,Stable or Increasing,Monthly,Feb,20 Years
407,Thompson / Okanagan,-0.0039,11.6437,Stable,Stable or Increasing,Monthly,Feb,20 Years
404,Thompson / Okanagan,0.0064,23.0142,Stable,Stable or Increasing,Monthly,Feb,20 Years
403,Thompson / Okanagan,-0.0523,38.0578,Stable,Stable or Increasing,Monthly,Feb,20 Years
390,West Coast,-0.1216,29.8702,Increasing,Stable or Increasing,Monthly,Feb,20 Years
416,Northeast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
417,Northeast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
418,Northeast,0.0628,59.8606,Stable,Stable or Increasing,Monthly,Feb,20 Years
420,Northeast,-0.0057,34.305,Stable,Stable or Increasing,Monthly,Feb,20 Years
409,Thompson / Okanagan,-0.1763,13.0289,Increasing,Stable or Increasing,Monthly,Feb,20 Years
414,South Coast,0.1505,32.5509,Large Rate of Decline,Large Rate of Decline,Monthly,Feb,20 Years
415,South Coast,0.2338,39.8365,Large Rate of Decline,Large Rate of Decline,Monthly,Feb,20 Years
474,South Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
423,Thompson / Okanagan,-0.038,5.5198,Stable,Stable or Increasing,Monthly,Feb,20 Years
400,Thompson / Okanagan,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
411,Thompson / Okanagan,-0.6139,7.171,Stable,Stable or Increasing,Monthly,Feb,20 Years
410,Thompson / Okanagan,0.0029,4.6518,Stable,Stable or Increasing,Monthly,Feb,20 Years
412,Thompson / Okanagan,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
445,Northeast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
398,West Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
424,West Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
442,Thompson / Okanagan,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
413,Thompson / Okanagan,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
448,South Coast,0.0186,2.1519,Stable,Stable or Increasing,Monthly,Feb,20 Years
449,South Coast,0.0105,4.2202,Stable,Stable or Increasing,Monthly,Feb,20 Years
425,West Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
426,West Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
427,West Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
428,West Coast,0.0049,43.6945,Stable,Stable or Increasing,Monthly,Feb,20 Years
429,West Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
430,West Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
431,West Coast,-0.041,19.0365,Stable,Stable or Increasing,Monthly,Feb,20 Years
432,West Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
433,West Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
434,West Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
435,West Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
450,South Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
451,South Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
438,West Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
452,South Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
453,South Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
454,South Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
436,West Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
437,West Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
456,South Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
457,South Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
458,South Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
455,Omineca,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
439,West Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
441,South Coast,-0.0511,14.681,Stable,Stable or Increasing,Monthly,Feb,20 Years
460,South Coast,-0.0295,83.2222,Stable,Stable or Increasing,Monthly,Feb,20 Years
461,South Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
440,South Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
459,South Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
463,South Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
471,South Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
443,West Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
469,West Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
470,West Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
462,South Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
473,South Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
480,South Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
468,Kootenay / Boundary,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
467,Thompson / Okanagan,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
477,South Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
475,South Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
476,South Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
478,South Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
483,South Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
485,South Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
486,South Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
479,South Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
444,Kootenay / Boundary,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
489,West Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
488,West Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
490,South Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
482,Northeast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
481,Northeast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
493,West Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
487,Thompson / Okanagan,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
491,South Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
492,South Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
495,South Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
497,South Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
499,South Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
498,South Coast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
502,Omineca,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
501,Skeena,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
506,Thompson / Okanagan,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
509,Kootenay / Boundary,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
496,Northeast,NA,NA,Recently established well; time series too short for trend analysis,N/A,Monthly,Feb,20 Years
